1.,1.016667,1.033333,1.05
inf,inf,inf,inf
3.33484,4.29134,1.60387,1.60196
3.23841,4.39969,-0.904269,-0.901183
3.43207,4.10418,1.20727,1.20741
3.29153,4.06901,1.1094,1.10947
3.4417,4.04458,0.956831,0.92266
3.32484,3.96045,0.985217,1.0177
3.19319,3.85114,0.868022,0.867931
3.44812,3.731,1.04127,1.0412
3.29958,3.76443,0.903369,0.903383
3.22621,3.63053,0.85541,0.855437
3.23162,3.57338,0.822267,0.822278
3.21317,3.52533,0.955153,0.955183
3.20081,3.3936,0.775028,0.77502
3.13315,3.31394,0.956914,0.962362
3.13616,3.29071,0.745591,0.738842
3.09778,3.22436,0.752717,0.752719
3.07268,3.19425,0.83613,0.836141
3.02945,3.07958,0.87959,0.883254
2.97335,3.06249,0.822812,0.818923
2.93028,3.03601,0.968497,0.968481
2.9115,2.97005,0.962728,0.962717
2.91811,2.90763,0.881877,0.879382
2.85969,2.87563,0.911108,0.917966
2.81041,2.82877,0.917762,0.909253
2.80834,2.76453,0.894473,0.898626
2.72652,2.708,0.92441,0.920946
2.70375,2.67063,0.868197,0.871848
2.69316,2.65199,0.923435,0.921921
2.64783,2.58115,0.922452,0.923956
2.62042,2.54401,0.934293,0.935593
2.55395,2.4872,0.830623,0.826468
2.51401,2.46075,0.917014,0.921829
2.50294,2.43308,0.855395,0.855258
2.44647,2.40756,0.933084,0.931939
2.38554,2.3219,0.845722,0.844608
2.35548,2.26239,0.948535,0.949434
2.33634,2.23178,0.922245,0.923073
2.29699,2.18079,0.950144,0.949254
2.27616,2.11755,0.926234,0.924624
2.22708,2.06059,0.951208,0.951974
2.19724,2.01223,0.963575,0.962885
2.16807,1.95187,0.888503,0.887118
2.12187,1.89503,0.933438,0.934819
2.12276,1.82882,0.929613,0.930266
2.0427,1.78173,0.863895,0.862626
2.02082,1.72819,0.931578,0.931628
1.99231,1.61424,0.926306,0.926902
1.96996,1.58947,0.903654,0.905821
1.93505,1.54261,0.912587,0.911503
1.88857,1.47221,0.922636,0.921644
1.84543,1.40434,0.927803,0.927818
1.82367,1.38568,0.942054,0.942513
1.79026,1.35486,0.921731,0.922167
1.75609,1.29531,0.953613,0.952787
1.71438,1.23955,0.92513,0.924742
1.70893,1.19265,0.902501,0.902928
1.65514,1.15105,0.89288,0.894444
1.64243,1.08812,0.914595,0.913825
1.58001,1.06708,0.920063,0.918642
1.54819,1.03495,0.931714,0.93141
1.53301,1.00574,0.922861,0.924548
1.50605,0.979974,0.931743,0.932679
1.48905,0.917302,0.911704,0.910726
1.43458,0.912132,0.952982,0.9521
1.39084,0.894369,0.919419,0.92002
1.3639,0.857769,0.899475,0.899188
1.33456,0.864071,0.909228,0.91007
1.32682,0.823064,0.896578,0.896561
1.24708,0.825699,0.92542,0.924631
1.22728,0.813358,0.917119,0.916874
1.19433,0.803141,0.950188,0.95115
1.19376,0.782328,0.944561,0.943387
1.14413,0.793113,0.903503,0.903758
1.09692,0.749552,0.940056,0.940511
1.08711,0.764577,0.939216,0.937922
1.08122,0.783612,0.911177,0.912505
1.04052,0.743164,0.898817,0.89839
1.01118,0.771802,0.917654,0.918478
0.973386,0.759896,0.935991,0.934029
0.941611,0.777601,0.904132,0.904957
0.931839,0.783912,0.906793,0.90853
0.887798,0.775904,0.901892,0.900743
0.870942,0.809398,0.915085,0.91491
0.858933,0.78426,0.923009,0.922316
0.810724,0.822136,0.905485,0.905684
0.797633,0.781193,0.916285,0.917312
0.730277,0.82929,0.910388,0.910549
0.771831,0.811912,0.898042,0.897871
0.726175,0.828116,0.911737,0.910944
0.705057,0.805071,0.909833,0.910003
0.674222,0.816815,0.916854,0.917315
0.669108,0.844545,0.930294,0.930002
0.634581,0.823566,0.920963,0.921544
0.605566,0.829578,0.924513,0.923948
0.588398,0.826824,0.91336,0.913228
0.553267,0.831808,0.909885,0.910982
0.561275,0.835358,0.920247,0.919441
0.532056,0.844935,0.924121,0.923352
0.519156,0.829723,0.904744,0.906306
